"AvailabilityZone","InstanceType","Price","ProductDescription","Timestamp"
"eu-west-2a","m5d.12xlarge","2.999800","Windows","5/30/19 3:52:35 PM"
"eu-west-2c","m5d.12xlarge","2.999800","Windows","5/30/19 3:52:35 PM"
"eu-west-2a","r5d.4xlarge","0.276500","Linux/UNIX","5/30/19 3:52:32 PM"
"eu-west-2c","r5d.4xlarge","0.276500","Linux/UNIX","5/30/19 3:52:32 PM"
"eu-west-2b","p3.2xlarge","1.444700","Windows","5/30/19 3:52:19 PM"
"eu-west-2a","p3.2xlarge","1.444700","Windows","5/30/19 3:52:19 PM"
"eu-west-2b","p3.2xlarge","1.076700","Linux/UNIX","5/30/19 3:52:19 PM"
"eu-west-2a","p3.2xlarge","1.076700","Linux/UNIX","5/30/19 3:52:19 PM"
"eu-west-2b","r5.24xlarge","6.074900","Windows","5/30/19 3:51:49 PM"
"eu-west-2a","r5.24xlarge","6.074900","Windows","5/30/19 3:51:49 PM"
"eu-west-2c","r5.24xlarge","6.074900","Windows","5/30/19 3:51:49 PM"
"eu-west-2b","r5.24xlarge","2.047700","Linux/UNIX","5/30/19 3:51:49 PM"
"eu-west-2a","r5.24xlarge","1.658900","Linux/UNIX","5/30/19 3:51:49 PM"
"eu-west-2c","r5.24xlarge","1.658900","Linux/UNIX","5/30/19 3:51:49 PM"
"eu-west-2a","c5.18xlarge","1.131100","Linux/UNIX","5/30/19 3:51:40 PM"
"eu-west-2c","c5.18xlarge","1.131100","Linux/UNIX","5/30/19 3:51:40 PM"
"eu-west-2b","t2.medium","0.015600","Linux/UNIX","5/30/19 3:51:34 PM"
"eu-west-2a","t2.medium","0.015600","Linux/UNIX","5/30/19 3:51:34 PM"
"eu-west-2c","t2.medium","0.015600","Linux/UNIX","5/30/19 3:51:34 PM"
"eu-west-2b","t2.medium","0.034000","Windows","5/30/19 3:51:34 PM"
"eu-west-2a","t2.medium","0.034000","Windows","5/30/19 3:51:34 PM"
"eu-west-2c","t2.medium","0.034000","Windows","5/30/19 3:51:34 PM"
"eu-west-2a","m5d.24xlarge","2.714300","Linux/UNIX","5/30/19 3:45:46 PM"
"eu-west-2b","g3.8xlarge","2.858000","Linux/UNIX","5/30/19 3:44:37 PM"
"eu-west-2b","g3.8xlarge","4.330000","Windows","5/30/19 3:44:25 PM"
"eu-west-2b","g3.4xlarge","1.237900","Windows","5/30/19 3:21:05 PM"
"eu-west-2c","r5.2xlarge","0.138400","Linux/UNIX","5/30/19 3:11:59 PM"
"eu-west-2c","c4.large","0.031000","Linux/UNIX","5/30/19 3:03:41 PM"
"eu-west-2b","m5d.24xlarge","5.999500","Windows","5/30/19 2:53:18 PM"
"eu-west-2c","m5d.24xlarge","5.999500","Windows","5/30/19 2:53:18 PM"
"eu-west-2b","m5d.24xlarge","1.583500","Linux/UNIX","5/30/19 2:52:22 PM"
"eu-west-2c","m5d.24xlarge","1.583500","Linux/UNIX","5/30/19 2:52:22 PM"
"eu-west-2a","g3.16xlarge","2.028200","Linux/UNIX","5/30/19 2:47:25 PM"
"eu-west-2b","m5.12xlarge","0.881000","Linux/UNIX","5/30/19 2:47:02 PM"
"eu-west-2b","i3.large","0.273000","Windows","5/30/19 2:44:38 PM"
"eu-west-2a","i3.large","0.146300","Windows","5/30/19 2:44:38 PM"
"eu-west-2c","i3.large","0.146300","Windows","5/30/19 2:44:38 PM"
"eu-west-2b","i3.large","0.181000","Linux/UNIX","5/30/19 2:44:22 PM"
"eu-west-2a","i3.large","0.054300","Linux/UNIX","5/30/19 2:44:22 PM"
"eu-west-2c","i3.large","0.054300","Linux/UNIX","5/30/19 2:44:22 PM"
"eu-west-2b","r5d.4xlarge","0.281000","Linux/UNIX","5/30/19 2:39:20 PM"
"eu-west-2a","r5.2xlarge","0.138200","Linux/UNIX","5/30/19 2:38:45 PM"
"eu-west-2a","m4.xlarge","0.063600","Linux/UNIX","5/30/19 2:21:57 PM"
"eu-west-2b","r5.24xlarge","2.047700","Linux/UNIX","5/30/19 2:06:00 PM"
"eu-west-2b","r5d.large","0.126600","Windows","5/30/19 1:54:38 PM"
"eu-west-2a","r5d.large","0.126600","Windows","5/30/19 1:54:38 PM"
"eu-west-2c","r5d.large","0.126600","Windows","5/30/19 1:54:38 PM"
"eu-west-2b","r5d.large","0.034600","Linux/UNIX","5/30/19 1:53:38 PM"
"eu-west-2a","r5d.large","0.034600","Linux/UNIX","5/30/19 1:53:38 PM"
"eu-west-2c","r5d.large","0.034600","Linux/UNIX","5/30/19 1:53:38 PM"
"eu-west-2b","x1.16xlarge","5.464900","Windows","5/30/19 1:52:30 PM"
"eu-west-2a","x1.16xlarge","5.464900","Windows","5/30/19 1:52:30 PM"
"eu-west-2c","x1.16xlarge","5.464900","Windows","5/30/19 1:52:30 PM"
"eu-west-2b","x1.16xlarge","2.520900","Linux/UNIX","5/30/19 1:52:30 PM"
"eu-west-2a","x1.16xlarge","2.520900","Linux/UNIX","5/30/19 1:52:30 PM"
"eu-west-2c","x1.16xlarge","2.520900","Linux/UNIX","5/30/19 1:52:30 PM"
"eu-west-2b","t3.large","0.028500","Linux/UNIX","5/30/19 1:52:25 PM"
"eu-west-2a","t3.large","0.028500","Linux/UNIX","5/30/19 1:52:25 PM"
"eu-west-2c","t3.large","0.028500","Linux/UNIX","5/30/19 1:52:25 PM"
"eu-west-2b","t3.large","0.056100","Windows","5/30/19 1:52:24 PM"
"eu-west-2a","t3.large","0.056100","Windows","5/30/19 1:52:24 PM"
"eu-west-2c","t3.large","0.056100","Windows","5/30/19 1:52:24 PM"
"eu-west-2b","c5.4xlarge","0.251300","Linux/UNIX","5/30/19 1:51:49 PM"
"eu-west-2a","c5.4xlarge","0.251300","Linux/UNIX","5/30/19 1:51:49 PM"
"eu-west-2c","c5.4xlarge","0.251300","Linux/UNIX","5/30/19 1:51:49 PM"
"eu-west-2b","c5.4xlarge","0.987300","Windows","5/30/19 1:51:49 PM"
"eu-west-2a","c5.4xlarge","0.987300","Windows","5/30/19 1:51:49 PM"
"eu-west-2c","c5.4xlarge","0.987300","Windows","5/30/19 1:51:49 PM"
"eu-west-2b","r5.4xlarge","0.279600","Linux/UNIX","5/30/19 1:48:25 PM"
"eu-west-2b","m4.10xlarge","2.468400","Windows","5/30/19 1:43:42 PM"
"eu-west-2a","m4.10xlarge","2.468400","Windows","5/30/19 1:43:42 PM"
"eu-west-2c","m4.10xlarge","2.468400","Windows","5/30/19 1:43:42 PM"
"eu-west-2b","m4.10xlarge","0.628400","Linux/UNIX","5/30/19 1:43:42 PM"
"eu-west-2a","m4.10xlarge","0.628400","Linux/UNIX","5/30/19 1:43:42 PM"
"eu-west-2c","m4.10xlarge","0.628400","Linux/UNIX","5/30/19 1:43:42 PM"
"eu-west-2b","r5.12xlarge","0.849300","Linux/UNIX","5/30/19 1:24:34 PM"
"eu-west-2a","g3s.xlarge","0.437700","Linux/UNIX","5/30/19 1:15:21 PM"
"eu-west-2b","d2.xlarge","0.231600","Linux/UNIX","5/30/19 12:53:44 PM"
"eu-west-2a","d2.xlarge","0.231600","Linux/UNIX","5/30/19 12:53:44 PM"
"eu-west-2c","d2.xlarge","0.231600","Linux/UNIX","5/30/19 12:53:44 PM"
"eu-west-2b","t2.2xlarge","0.188700","Windows","5/30/19 12:53:20 PM"
"eu-west-2a","t2.2xlarge","0.188700","Windows","5/30/19 12:53:20 PM"
"eu-west-2c","t2.2xlarge","0.188700","Windows","5/30/19 12:53:20 PM"
"eu-west-2b","m4.16xlarge","1.005400","Linux/UNIX","5/30/19 12:53:13 PM"
"eu-west-2a","m4.16xlarge","1.005400","Linux/UNIX","5/30/19 12:53:13 PM"
"eu-west-2c","m4.16xlarge","1.005400","Linux/UNIX","5/30/19 12:53:13 PM"
"eu-west-2b","d2.xlarge","0.415600","Windows","5/30/19 12:53:03 PM"
"eu-west-2a","d2.xlarge","0.415600","Windows","5/30/19 12:53:03 PM"
"eu-west-2c","d2.xlarge","0.415600","Windows","5/30/19 12:53:03 PM"
"eu-west-2b","t3.micro","0.012800","Windows","5/30/19 12:52:55 PM"
"eu-west-2a","t3.micro","0.012800","Windows","5/30/19 12:52:55 PM"
"eu-west-2c","t3.micro","0.012800","Windows","5/30/19 12:52:55 PM"
"eu-west-2b","m4.16xlarge","3.949400","Windows","5/30/19 12:52:48 PM"
"eu-west-2a","m4.16xlarge","3.949400","Windows","5/30/19 12:52:48 PM"
"eu-west-2c","m4.16xlarge","3.949400","Windows","5/30/19 12:52:48 PM"
"eu-west-2b","t2.2xlarge","0.126700","Linux/UNIX","5/30/19 12:52:34 PM"
"eu-west-2a","t2.2xlarge","0.126700","Linux/UNIX","5/30/19 12:52:34 PM"
"eu-west-2c","t2.2xlarge","0.126700","Linux/UNIX","5/30/19 12:52:34 PM"
"eu-west-2b","t3.micro","0.003600","Linux/UNIX","5/30/19 12:52:22 PM"
"eu-west-2a","t3.micro","0.003600","Linux/UNIX","5/30/19 12:52:22 PM"
"eu-west-2c","t3.micro","0.003600","Linux/UNIX","5/30/19 12:52:22 PM"
"eu-west-2a","c5d.18xlarge","1.131100","Linux/UNIX","5/30/19 12:52:17 PM"
"eu-west-2c","c5d.18xlarge","1.131100","Linux/UNIX","5/30/19 12:52:17 PM"
"eu-west-2b","c5d.18xlarge","4.443100","Windows","5/30/19 12:52:02 PM"
"eu-west-2a","c5d.18xlarge","4.443100","Windows","5/30/19 12:52:02 PM"
"eu-west-2c","c5d.18xlarge","4.443100","Windows","5/30/19 12:52:02 PM"
"eu-west-2a","g3.8xlarge","2.531500","Windows","5/30/19 12:42:25 PM"
"eu-west-2c","r5d.12xlarge","3.037500","Windows","5/30/19 12:42:06 PM"
"eu-west-2a","g3.8xlarge","1.058700","Linux/UNIX","5/30/19 12:25:05 PM"
"eu-west-2b","m5d.metal","2.445300","Linux/UNIX","5/30/19 12:17:43 PM"
"eu-west-2a","g3.16xlarge","5.047200","Windows","5/30/19 12:17:21 PM"
"eu-west-2b","i3.16xlarge","5.792000","Linux/UNIX","5/30/19 11:52:19 AM"
"eu-west-2a","i3.16xlarge","1.737600","Linux/UNIX","5/30/19 11:52:19 AM"
"eu-west-2c","i3.16xlarge","1.737600","Linux/UNIX","5/30/19 11:52:19 AM"
"eu-west-2b","i3.16xlarge","8.736000","Windows","5/30/19 11:52:19 AM"
"eu-west-2a","i3.16xlarge","4.681600","Windows","5/30/19 11:52:19 AM"
"eu-west-2c","i3.16xlarge","4.681600","Windows","5/30/19 11:52:19 AM"
"eu-west-2b","c5d.18xlarge","1.145900","Linux/UNIX","5/30/19 11:51:51 AM"
"eu-west-2b","c4.xlarge","0.059800","Linux/UNIX","5/30/19 11:44:33 AM"
"eu-west-2a","c4.xlarge","0.059800","Linux/UNIX","5/30/19 11:44:33 AM"
"eu-west-2c","c4.xlarge","0.059800","Linux/UNIX","5/30/19 11:44:33 AM"
"eu-west-2b","c4.xlarge","0.243800","Windows","5/30/19 11:44:01 AM"
"eu-west-2a","c4.xlarge","0.243800","Windows","5/30/19 11:44:01 AM"
"eu-west-2c","c4.xlarge","0.243800","Windows","5/30/19 11:44:01 AM"
"eu-west-2b","m5.metal","5.471700","Windows","5/30/19 11:43:42 AM"
"eu-west-2a","m5.metal","5.471700","Windows","5/30/19 11:43:42 AM"
"eu-west-2c","m5.metal","5.471700","Windows","5/30/19 11:43:42 AM"
"eu-west-2b","m5.metal","1.055700","Linux/UNIX","5/30/19 11:43:42 AM"
"eu-west-2a","m5.metal","1.055700","Linux/UNIX","5/30/19 11:43:42 AM"
"eu-west-2c","m5.metal","1.055700","Linux/UNIX","5/30/19 11:43:42 AM"
"eu-west-2a","g3s.xlarge","0.611500","Windows","5/30/19 11:10:38 AM"
"eu-west-2c","m5.xlarge","0.066200","Linux/UNIX","5/30/19 11:02:07 AM"
"eu-west-2b","t3.xlarge","0.061000","Linux/UNIX","5/30/19 10:53:54 AM"
"eu-west-2b","d2.8xlarge","1.852200","Linux/UNIX","5/30/19 10:52:31 AM"
"eu-west-2a","d2.8xlarge","1.852200","Linux/UNIX","5/30/19 10:52:31 AM"
"eu-west-2c","d2.8xlarge","1.852200","Linux/UNIX","5/30/19 10:52:31 AM"
"eu-west-2b","r4.large","0.124900","Windows","5/30/19 10:52:30 AM"
"eu-west-2a","r4.large","0.124900","Windows","5/30/19 10:52:30 AM"
"eu-west-2c","r4.large","0.124900","Windows","5/30/19 10:52:30 AM"
"eu-west-2b","r4.large","0.032900","Linux/UNIX","5/30/19 10:52:30 AM"
"eu-west-2a","r4.large","0.032900","Linux/UNIX","5/30/19 10:52:30 AM"
"eu-west-2c","r4.large","0.032900","Linux/UNIX","5/30/19 10:52:30 AM"
"eu-west-2b","x1.32xlarge","5.041800","Linux/UNIX","5/30/19 10:52:19 AM"
"eu-west-2a","x1.32xlarge","5.041800","Linux/UNIX","5/30/19 10:52:19 AM"
"eu-west-2c","x1.32xlarge","5.041800","Linux/UNIX","5/30/19 10:52:19 AM"
"eu-west-2b","x1.32xlarge","10.929800","Windows","5/30/19 10:52:19 AM"
"eu-west-2a","x1.32xlarge","10.929800","Windows","5/30/19 10:52:19 AM"
"eu-west-2c","x1.32xlarge","10.929800","Windows","5/30/19 10:52:19 AM"
"eu-west-2b","d2.8xlarge","3.508200","Windows","5/30/19 10:52:13 AM"
"eu-west-2a","d2.8xlarge","3.508200","Windows","5/30/19 10:52:13 AM"
"eu-west-2c","d2.8xlarge","3.508200","Windows","5/30/19 10:52:13 AM"
"eu-west-2b","t2.large","0.059700","Windows","5/30/19 10:51:49 AM"
"eu-west-2a","t2.large","0.059700","Windows","5/30/19 10:51:49 AM"
"eu-west-2c","t2.large","0.059700","Windows","5/30/19 10:51:49 AM"
"eu-west-2b","t2.large","0.031700","Linux/UNIX","5/30/19 10:51:49 AM"
"eu-west-2a","t2.large","0.031700","Linux/UNIX","5/30/19 10:51:49 AM"
"eu-west-2c","t2.large","0.031700","Linux/UNIX","5/30/19 10:51:49 AM"
"eu-west-2b","g3.4xlarge","1.251200","Windows","5/30/19 10:45:32 AM"
"eu-west-2b","r5.large","0.034600","Linux/UNIX","5/30/19 10:43:42 AM"
"eu-west-2a","r5.large","0.034600","Linux/UNIX","5/30/19 10:43:42 AM"
"eu-west-2c","r5.large","0.034600","Linux/UNIX","5/30/19 10:43:42 AM"
"eu-west-2b","r5.large","0.126600","Windows","5/30/19 10:43:42 AM"
"eu-west-2a","r5.large","0.126600","Windows","5/30/19 10:43:42 AM"
"eu-west-2c","r5.large","0.126600","Windows","5/30/19 10:43:42 AM"
"eu-west-2b","m5d.4xlarge","0.999900","Windows","5/30/19 10:37:20 AM"
"eu-west-2b","c5.18xlarge","1.267800","Linux/UNIX","5/30/19 10:36:29 AM"
"eu-west-2b","m5d.metal","6.998000","Windows","5/30/19 10:29:11 AM"
"eu-west-2b","m5.24xlarge","1.972900","Linux/UNIX","5/30/19 10:20:12 AM"
"eu-west-2b","r5d.12xlarge","3.037500","Windows","5/30/19 10:04:05 AM"
"eu-west-2b","c4.4xlarge","0.975400","Windows","5/30/19 9:54:22 AM"
"eu-west-2a","c4.4xlarge","0.975400","Windows","5/30/19 9:54:22 AM"
"eu-west-2c","c4.4xlarge","0.975400","Windows","5/30/19 9:54:22 AM"
"eu-west-2b","c4.4xlarge","0.239400","Linux/UNIX","5/30/19 9:53:54 AM"
"eu-west-2a","c4.4xlarge","0.239400","Linux/UNIX","5/30/19 9:53:54 AM"
"eu-west-2c","c4.4xlarge","0.239400","Linux/UNIX","5/30/19 9:53:54 AM"
"eu-west-2b","t2.micro","0.008600","Windows","5/30/19 9:53:10 AM"
"eu-west-2a","t2.micro","0.008600","Windows","5/30/19 9:53:10 AM"
"eu-west-2c","t2.micro","0.008600","Windows","5/30/19 9:53:10 AM"
"eu-west-2b","t2.micro","0.004000","Linux/UNIX","5/30/19 9:53:03 AM"
"eu-west-2a","t2.micro","0.004000","Linux/UNIX","5/30/19 9:53:03 AM"
"eu-west-2c","t2.micro","0.004000","Linux/UNIX","5/30/19 9:53:03 AM"
"eu-west-2b","c5d.9xlarge","2.221500","Windows","5/30/19 9:52:30 AM"
"eu-west-2a","c5d.9xlarge","2.221500","Windows","5/30/19 9:52:30 AM"
"eu-west-2c","c5d.9xlarge","2.221500","Windows","5/30/19 9:52:30 AM"
"eu-west-2b","c5d.9xlarge","0.572300","Linux/UNIX","5/30/19 9:52:30 AM"
"eu-west-2a","c5d.9xlarge","0.565500","Linux/UNIX","5/30/19 9:52:30 AM"
"eu-west-2c","c5d.9xlarge","0.565500","Linux/UNIX","5/30/19 9:52:30 AM"
"eu-west-2b","t2.medium","0.015600","Linux/UNIX","5/30/19 9:52:25 AM"
"eu-west-2a","t2.medium","0.015600","Linux/UNIX","5/30/19 9:52:25 AM"
"eu-west-2c","t2.medium","0.015600","Linux/UNIX","5/30/19 9:52:25 AM"
"eu-west-2b","t2.medium","0.034000","Windows","5/30/19 9:52:24 AM"
"eu-west-2a","t2.medium","0.034000","Windows","5/30/19 9:52:24 AM"
"eu-west-2c","t2.medium","0.034000","Windows","5/30/19 9:52:24 AM"
"eu-west-2b","r5d.xlarge","0.069100","Linux/UNIX","5/30/19 9:52:19 AM"
"eu-west-2a","r5d.xlarge","0.069100","Linux/UNIX","5/30/19 9:52:19 AM"
"eu-west-2c","r5d.xlarge","0.069100","Linux/UNIX","5/30/19 9:52:19 AM"
"eu-west-2b","r5d.xlarge","0.253100","Windows","5/30/19 9:52:19 AM"
"eu-west-2a","r5d.xlarge","0.253100","Windows","5/30/19 9:52:19 AM"
"eu-west-2c","r5d.xlarge","0.253100","Windows","5/30/19 9:52:19 AM"
"eu-west-2b","m5d.2xlarge","0.132000","Linux/UNIX","5/30/19 9:51:49 AM"
"eu-west-2a","m5d.2xlarge","0.132000","Linux/UNIX","5/30/19 9:51:49 AM"
"eu-west-2c","m5d.2xlarge","0.132000","Linux/UNIX","5/30/19 9:51:49 AM"
"eu-west-2b","m5d.2xlarge","0.500000","Windows","5/30/19 9:51:49 AM"
"eu-west-2a","m5d.2xlarge","0.500000","Windows","5/30/19 9:51:49 AM"
"eu-west-2c","m5d.2xlarge","0.500000","Windows","5/30/19 9:51:49 AM"
"eu-west-2b","c5d.2xlarge","0.493700","Windows","5/30/19 9:51:33 AM"
"eu-west-2a","c5d.2xlarge","0.493700","Windows","5/30/19 9:51:33 AM"
"eu-west-2c","c5d.2xlarge","0.493700","Windows","5/30/19 9:51:33 AM"
"eu-west-2b","c5d.2xlarge","0.125700","Linux/UNIX","5/30/19 9:51:33 AM"
"eu-west-2a","c5d.2xlarge","0.125700","Linux/UNIX","5/30/19 9:51:33 AM"
"eu-west-2c","c5d.2xlarge","0.125700","Linux/UNIX","5/30/19 9:51:33 AM"
"eu-west-2b","m4.2xlarge","0.493700","Windows","5/30/19 9:44:25 AM"
"eu-west-2a","m4.2xlarge","0.493700","Windows","5/30/19 9:44:25 AM"
"eu-west-2c","m4.2xlarge","0.493700","Windows","5/30/19 9:44:25 AM"
"eu-west-2b","m4.2xlarge","0.125700","Linux/UNIX","5/30/19 9:44:05 AM"
"eu-west-2a","m4.2xlarge","0.125700","Linux/UNIX","5/30/19 9:44:05 AM"
"eu-west-2c","m4.2xlarge","0.125700","Linux/UNIX","5/30/19 9:44:05 AM"
"eu-west-2b","g3s.xlarge","0.311200","Linux/UNIX","5/30/19 9:38:19 AM"
"eu-west-2b","c5d.9xlarge","0.572300","Linux/UNIX","5/30/19 9:37:58 AM"
"eu-west-2b","g3.4xlarge","0.538300","Linux/UNIX","5/30/19 9:13:39 AM"
"eu-west-2b","r5.12xlarge","3.037500","Windows","5/30/19 9:05:56 AM"
"eu-west-2a","r5.12xlarge","3.037500","Windows","5/30/19 9:05:56 AM"
"eu-west-2c","r5.12xlarge","3.037500","Windows","5/30/19 9:05:56 AM"
"eu-west-2a","m5d.24xlarge","2.804700","Linux/UNIX","5/30/19 9:04:43 AM"
"eu-west-2b","c4.2xlarge","0.119700","Linux/UNIX","5/30/19 8:53:45 AM"
"eu-west-2a","c4.2xlarge","0.119700","Linux/UNIX","5/30/19 8:53:45 AM"
"eu-west-2c","c4.2xlarge","0.119700","Linux/UNIX","5/30/19 8:53:45 AM"
"eu-west-2b","c4.2xlarge","0.487700","Windows","5/30/19 8:53:07 AM"
"eu-west-2a","c4.2xlarge","0.487700","Windows","5/30/19 8:53:07 AM"
"eu-west-2c","c4.2xlarge","0.487700","Windows","5/30/19 8:53:07 AM"
"eu-west-2b","i3.2xlarge","1.092000","Windows","5/30/19 8:52:30 AM"
"eu-west-2a","i3.2xlarge","0.585200","Windows","5/30/19 8:52:30 AM"
